transaction_id,date,store_branch,customer_type,payment_method,num_items,total_amount,items
11195,2026-05-14 14:39,잠실점,기존,카드,6,32600.0,"식빵,우유,감자칩,삼겹살,버터,화장지"
10008,2026-05-27 20:50,홍대점,기존,현금,7,40400.0,"맥주,식빵,우유,시리얼,버터,마늘,기저귀"
10574,2026-05-26 09:29,홍대점,기존,모바일페이,4,20300.0,"치즈,버터,라면,계란"
10843,2026-05-04 20:16,잠실점,신규,현금,6,33500.0,"닭가슴살,시리얼,콜라,세제,커피,크루아상"
10358,2026-05-11 13:34,분당점,VIP,카드,2,8900.0,"커피,크루아상"
10330,2026-03-23 20:56,홍대점,VIP,카드,9,39200.0,"파스타,계란,맥주,우유,시리얼,파스타소스,라면,커피,크루아상"
10705,2026-05-06 13:26,홍대점,VIP,모바일페이,5,23400.0,"파스타,계란,파스타소스,라면,커피"
10830,2026-03-26 11:41,잠실점,기존,카드,5,21600.0,"파스타,초콜릿,파스타소스,커피,크루아상"
10259,2026-03-01 15:47,분당점,기존,카드,7,28000.0,"파스타,식빵,우유,상추,삼겹살,버터,마늘"
10891,2026-05-12 21:37,강남점,기존,현금,6,47200.0,"맥주,식빵,우유,삼겹살,버터,기저귀"
10834,2026-04-19 09:01,분당점,기존,현금,4,23400.0,"우유,시리얼,기저귀,감자칩"
11188,2026-05-17 08:09,잠실점,기존,카드,8,32700.0,"우유,시리얼,요거트,상추,감자칩,삼겹살,콜라,마늘"
10905,2026-03-25 13:01,분당점,VIP,모바일페이,6,18700.0,"식빵,바나나,우유,감자칩,버터,콜라"
10526,2026-04-13 17:33,잠실점,기존,카드,1,3600.0,파스타
10814,2026-05-03 19:23,잠실점,기존,카드,8,28400.0,"파스타,계란,감자,감자칩,사과,파스타소스,콜라,크루아상"
10732,2026-04-16 10:40,강남점,기존,현금,4,17300.0,"우유,파스타,파스타소스,시리얼"
11032,2026-05-19 20:39,분당점,기존,카드,4,14100.0,"파스타,화장지,양파,생수"
11141,2026-05-11 16:44,강남점,신규,카드,3,6000.0,"콜라,상추,바나나"
10441,2026-04-24 13:12,분당점,신규,모바일페이,2,8600.0,"버터,식빵"
10532,2026-04-18 09:20,분당점,신규,모바일페이,4,33500.0,"소고기,상추,마늘,삼겹살"
10960,2026-03-04 15:26,잠실점,VIP,모바일페이,6,31000.0,"파스타,감자칩,삼겹살,파스타소스,콜라,화장지"
10229,2026-05-04 17:08,홍대점,신규,카드,6,23100.0,"상추,감자칩,삼겹살,콜라,마늘,생수"
11041,2026-05-20 20:43,홍대점,신규,카드,7,46500.0,"닭가슴살,맥주,바나나,우유,시리얼,기저귀,화장지"
10213,2026-04-10 17:51,분당점,기존,카드,2,9900.0,"시리얼,파스타소스"
10080,2026-03-23 12:21,분당점,신규,카드,3,24700.0,"시리얼,소고기,크루아상"
10149,2026-05-06 10:49,잠실점,신규,모바일페이,6,31300.0,"계란,우유,시리얼,감자칩,콜라,기저귀"
10592,2026-04-21 15:17,강남점,신규,모바일페이,3,15000.0,"우유,시리얼,버터"
10708,2026-03-21 20:46,분당점,기존,모바일페이,5,33400.0,"소고기,시리얼,감자칩,콜라,크루아상"
10590,2026-04-03 16:22,잠실점,기존,모바일페이,5,28100.0,"닭가슴살,감자칩,세제,커피,크루아상"
10134,2026-04-04 09:23,잠실점,VIP,카드,1,1400.0,콜라
10782,2026-05-23 09:30,잠실점,기존,카드,1,10400.0,세제
10409,2026-05-12 18:34,홍대점,VIP,카드,7,28600.0,"파스타,계란,식빵,바나나,상추,파스타소스,라면"
10970,2026-05-11 13:32,홍대점,기존,현금,2,4800.0,"콜라,감자칩"
10508,2026-05-01 11:41,분당점,VIP,카드,3,10100.0,"우유,감자칩,치즈"
10877,2026-03-22 19:59,잠실점,기존,카드,4,11000.0,"콜라,계란,마늘,감자칩"
10505,2026-03-21 08:14,분당점,기존,현금,3,23500.0,"기저귀,맥주,감자칩"
10719,2026-03-31 12:45,분당점,기존,카드,4,12900.0,"우유,시리얼,콜라,감자칩"
10348,2026-05-04 15:43,잠실점,VIP,모바일페이,2,9600.0,"커피,크루아상"
10387,2026-04-07 08:16,잠실점,신규,카드,4,26800.0,"우유,시리얼,기저귀,맥주"
10001,2026-05-11 10:27,강남점,기존,카드,4,23200.0,"상추,마늘,삼겹살,커피"
10361,2026-04-22 11:22,분당점,기존,카드,1,2500.0,바나나
11134,2026-05-20 19:22,잠실점,VIP,모바일페이,3,9600.0,"시리얼,콜라,감자칩"
10476,2026-05-21 21:27,강남점,기존,모바일페이,3,10300.0,"우유,시리얼,감자칩"
10778,2026-05-18 18:04,잠실점,신규,모바일페이,2,11000.0,"커피,크루아상"
10754,2026-05-16 09:00,강남점,신규,카드,5,22100.0,"계란,시리얼,라면,양파,크루아상"
10173,2026-03-31 19:22,잠실점,기존,카드,5,21700.0,"계란,식빵,우유,버터,라면"
10451,2026-04-26 12:00,강남점,기존,모바일페이,3,9600.0,"파스타,콜라,감자칩"
10126,2026-05-06 11:42,홍대점,기존,카드,3,11600.0,"버터,상추,시리얼"
10931,2026-05-29 12:03,강남점,VIP,카드,6,16100.0,"우유,시리얼,요거트,마늘,생수,양파"
10531,2026-05-09 17:26,강남점,신규,카드,1,2800.0,감자
10091,2026-03-30 16:43,홍대점,VIP,카드,2,7800.0,"파스타,파스타소스"
11162,2026-05-27 18:31,강남점,기존,카드,4,28100.0,"시리얼,기저귀,맥주,콜라"
10182,2026-05-19 08:32,분당점,기존,카드,4,16100.0,"파스타,파스타소스,커피,크루아상"
11027,2026-03-10 18:33,홍대점,신규,현금,3,22800.0,"기저귀,맥주,커피"
11000,2026-05-19 13:00,분당점,VIP,모바일페이,3,14200.0,"파스타,맥주,초콜릿"
10252,2026-05-09 15:42,홍대점,신규,카드,6,22500.0,"요거트,상추,삼겹살,콜라,마늘,라면"
10070,2026-04-05 19:59,홍대점,기존,모바일페이,1,12400.0,삼겹살
10132,2026-04-09 12:24,분당점,기존,카드,6,35800.0,"감자칩,삼겹살,콜라,화장지,커피,크루아상"
10301,2026-04-01 21:44,분당점,기존,현금,4,28500.0,"버터,기저귀,맥주,감자"
11133,2026-03-14 10:18,강남점,VIP,카드,2,31500.0,"소고기,삼겹살"
10327,2026-03-20 16:04,분당점,기존,카드,2,9000.0,"라면,계란"
11020,2026-03-06 14:40,분당점,신규,카드,6,40700.0,"계란,맥주,감자칩,삼겹살,콜라,기저귀"
10500,2026-03-07 15:40,잠실점,기존,카드,5,36200.0,"맥주,상추,삼겹살,마늘,기저귀"
10666,2026-03-18 19:37,잠실점,기존,모바일페이,6,53300.0,"소고기,맥주,식빵,우유,시리얼,기저귀"
10919,2026-04-15 08:30,잠실점,신규,카드,1,3100.0,초콜릿
10496,2026-03-18 08:24,분당점,기존,모바일페이,3,14600.0,"화장지,사과,바나나"
10339,2026-04-29 19:47,강남점,기존,카드,4,14400.0,"콜라,커피,감자칩,크루아상"
10964,2026-05-17 15:29,강남점,기존,카드,5,30000.0,"맥주,식빵,우유,버터,기저귀"
10165,2026-05-09 08:30,홍대점,신규,카드,7,32000.0,"식빵,화장지,우유,버터,라면,커피,크루아상"
10029,2026-03-29 12:17,홍대점,기존,카드,5,26500.0,"우유,시리얼,상추,삼겹살,마늘"
10517,2026-04-03 17:19,잠실점,기존,모바일페이,1,1700.0,생수
10194,2026-04-04 21:39,잠실점,기존,모바일페이,4,28100.0,"기저귀,맥주,커피,크루아상"
11104,2026-03-10 16:37,강남점,신규,카드,5,20900.0,"파스타,닭가슴살,식빵,파스타소스,마늘"
10170,2026-05-08 19:12,분당점,신규,모바일페이,3,13500.0,"파스타,파스타소스,커피"
11059,2026-05-27 16:05,강남점,신규,모바일페이,10,31800.0,"파스타,계란,식빵,우유,감자칩,버터,파스타소스,콜라,라면,양파"
10174,2026-05-03 19:36,홍대점,기존,카드,7,33700.0,"상추,삼겹살,사과,초콜릿,마늘,커피,크루아상"
10519,2026-04-13 08:59,잠실점,신규,현금,5,34000.0,"맥주,바나나,사과,기저귀,커피"
10969,2026-05-29 14:47,잠실점,기존,카드,3,23400.0,"소고기,상추,콜라"
10702,2026-03-03 20:13,잠실점,VIP,모바일페이,3,10200.0,"감자칩,라면,계란"
10492,2026-03-17 14:54,분당점,VIP,카드,5,26200.0,"상추,삼겹살,마늘,커피,크루아상"
10074,2026-03-01 12:09,분당점,VIP,카드,6,28200.0,"상추,감자칩,삼겹살,콜라,마늘,커피"
10981,2026-04-30 10:27,분당점,신규,모바일페이,4,15100.0,"우유,버터,파스타,식빵"
10588,2026-03-16 09:18,강남점,신규,카드,6,39300.0,"맥주,우유,시리얼,기저귀,커피,크루아상"
10235,2026-04-19 19:33,분당점,기존,현금,6,31100.0,"우유,시리얼,상추,삼겹살,파스타소스,마늘"
10215,2026-03-01 15:37,분당점,신규,현금,4,20500.0,"닭가슴살,파스타,파스타소스,계란"
10947,2026-05-14 19:32,강남점,VIP,카드,1,2500.0,감자
10133,2026-05-04 19:51,홍대점,기존,현금,3,19600.0,"기저귀,맥주,생수"
11156,2026-05-17 18:57,잠실점,VIP,카드,2,19900.0,"기저귀,맥주"
10733,2026-05-14 18:53,분당점,신규,카드,4,27100.0,"시리얼,기저귀,맥주,생수"
10941,2026-04-16 18:51,분당점,신규,카드,6,20400.0,"계란,바나나,감자칩,사과,콜라,라면"
10186,2026-04-09 20:54,분당점,신규,모바일페이,2,6800.0,"계란,바나나"
10042,2026-04-16 14:46,강남점,VIP,모바일페이,1,4200.0,파스타소스
10109,2026-05-26 11:42,강남점,기존,카드,2,4600.0,"마늘,사과"
10849,2026-04-20 15:46,잠실점,기존,모바일페이,2,6400.0,"상추,라면"
10569,2026-05-28 10:58,잠실점,기존,카드,6,32600.0,"요거트,상추,삼겹살,마늘,세제,라면"
10651,2026-04-27 21:01,잠실점,기존,모바일페이,7,32300.0,"파스타,요거트,시리얼,사과,파스타소스,커피,크루아상"
11001,2026-03-12 19:06,분당점,신규,카드,1,3700.0,식빵
11166,2026-04-27 12:54,강남점,기존,카드,4,22400.0,"화장지,커피,식빵,크루아상"
10484,2026-03-13 09:28,강남점,기존,모바일페이,1,3500.0,요거트
10469,2026-04-18 10:13,분당점,기존,카드,3,22200.0,"기저귀,맥주,마늘"
10025,2026-05-22 16:04,홍대점,기존,카드,3,25800.0,"파스타,기저귀,맥주"
10661,2026-04-06 09:33,홍대점,VIP,카드,1,2100.0,요거트
10680,2026-05-05 19:24,홍대점,신규,카드,1,20000.0,소고기
10753,2026-04-08 09:37,분당점,VIP,카드,1,3300.0,식빵
10994,2026-04-27 14:46,강남점,VIP,현금,3,6800.0,"콜라,감자칩,바나나"
10367,2026-05-11 19:15,분당점,기존,모바일페이,3,11600.0,"라면,계란,바나나"
10840,2026-05-21 14:15,홍대점,기존,현금,7,29800.0,"상추,삼겹살,초콜릿,마늘,커피,양파,크루아상"
11053,2026-05-13 14:20,강남점,VIP,모바일페이,3,14000.0,"파스타,파스타소스,버터"
10384,2026-05-20 14:17,분당점,신규,카드,1,2400.0,우유
10455,2026-05-16 15:16,분당점,VIP,카드,6,44000.0,"맥주,상추,삼겹살,마늘,기저귀,화장지"
10265,2026-04-19 11:03,홍대점,기존,카드,5,32700.0,"파스타,맥주,파스타소스,기저귀,양파"
10761,2026-03-18 11:03,강남점,VIP,카드,1,9400.0,세제
10980,2026-04-18 17:39,강남점,VIP,카드,1,1000.0,생수
10445,2026-04-25 17:05,분당점,기존,카드,5,23600.0,"우유,상추,삼겹살,초콜릿,마늘"
10396,2026-03-04 16:45,분당점,신규,현금,2,7700.0,"계란,초콜릿"
10742,2026-03-09 20:27,잠실점,신규,모바일페이,1,14700.0,기저귀
10177,2026-05-07 14:50,분당점,신규,카드,5,39500.0,"소고기,계란,감자칩,삼겹살,콜라"
10019,2026-04-14 13:13,홍대점,신규,카드,5,36800.0,"계란,맥주,기저귀,커피,크루아상"
10949,2026-04-05 21:18,분당점,신규,현금,5,20800.0,"맥주,감자칩,콜라,커피,크루아상"
10815,2026-03-28 15:30,홍대점,기존,카드,9,46400.0,"계란,화장지,우유,시리얼,상추,삼겹살,초콜릿,마늘,라면"
10596,2026-04-17 21:46,잠실점,기존,현금,3,9800.0,"콜라,맥주,감자칩"
10062,2026-04-13 13:51,잠실점,기존,현금,4,16700.0,"우유,시리얼,버터,식빵"
10273,2026-03-06 09:48,강남점,기존,카드,4,14300.0,"우유,버터,라면,식빵"
11126,2026-05-15 13:21,강남점,기존,모바일페이,4,25700.0,"요거트,기저귀,상추,맥주"
10279,2026-04-20 08:21,강남점,기존,카드,1,2500.0,바나나
10842,2026-04-07 08:44,잠실점,기존,모바일페이,8,39400.0,"식빵,우유,감자칩,버터,콜라,생수,기저귀,화장지"
10369,2026-04-15 10:10,잠실점,기존,모바일페이,2,9900.0,"파스타,맥주"
10887,2026-05-06 12:21,잠실점,신규,모바일페이,2,8600.0,"우유,시리얼"
11015,2026-05-03 16:15,분당점,신규,모바일페이,4,18600.0,"우유,버터,파스타소스,식빵"
10860,2026-03-27 16:21,강남점,신규,현금,5,18900.0,"식빵,우유,요거트,버터,콜라"
10721,2026-03-12 10:11,홍대점,기존,카드,2,3800.0,"콜라,감자칩"
10826,2026-04-15 20:14,강남점,VIP,현금,1,4900.0,커피
10548,2026-04-14 21:53,홍대점,VIP,현금,1,15700.0,기저귀
10880,2026-03-23 13:10,강남점,VIP,모바일페이,9,51000.0,"파스타,맥주,우유,시리얼,감자칩,파스타소스,콜라,기저귀,커피"
10900,2026-04-06 11:41,잠실점,기존,카드,3,16600.0,"파스타,파스타소스,화장지"
10457,2026-03-15 16:12,분당점,신규,카드,1,4200.0,크루아상
10394,2026-04-11 17:01,분당점,기존,모바일페이,11,39100.0,"파스타,바나나,요거트,상추,감자칩,삼겹살,초콜릿,파스타소스,콜라,마늘,양파"
10676,2026-05-13 11:26,잠실점,기존,현금,4,11500.0,"파스타,파스타소스,감자칩,콜라"
10912,2026-05-13 15:23,분당점,신규,모바일페이,1,7700.0,닭가슴살
10965,2026-05-20 18:04,분당점,신규,카드,6,22600.0,"계란,감자,시리얼,사과,생수,라면"
10376,2026-04-05 20:12,강남점,신규,카드,6,29700.0,"닭가슴살,계란,식빵,우유,버터,라면"
10413,2026-03-19 15:12,분당점,VIP,카드,6,28600.0,"닭가슴살,상추,삼겹살,마늘,생수,크루아상"
10075,2026-03-22 14:54,분당점,기존,카드,5,21700.0,"식빵,우유,시리얼,버터,크루아상"
11122,2026-03-12 08:05,분당점,신규,모바일페이,1,4600.0,버터
10863,2026-03-30 16:48,홍대점,VIP,카드,2,18600.0,"소고기,양파"
10501,2026-03-12 11:38,홍대점,기존,현금,2,9000.0,"우유,시리얼"
10942,2026-03-25 12:37,홍대점,기존,현금,3,22800.0,"기저귀,맥주,콜라"
10617,2026-04-14 10:27,분당점,신규,카드,9,46800.0,"파스타,맥주,상추,감자칩,삼겹살,파스타소스,콜라,마늘,기저귀"
10115,2026-04-25 17:29,강남점,신규,모바일페이,2,10800.0,"시리얼,파스타소스"
10418,2026-03-15 11:50,홍대점,신규,카드,8,33300.0,"계란,식빵,우유,상추,삼겹살,버터,마늘,라면"
10602,2026-03-22 15:31,잠실점,VIP,카드,7,29200.0,"식빵,감자,상추,사과,삼겹살,마늘,생수"
10605,2026-04-12 19:58,잠실점,VIP,카드,1,4900.0,버터
10090,2026-03-01 14:13,강남점,기존,카드,2,7400.0,"라면,초콜릿"
11149,2026-04-15 17:47,분당점,기존,카드,6,25200.0,"우유,상추,감자칩,삼겹살,초콜릿,마늘"
10499,2026-05-06 12:10,홍대점,기존,현금,1,12200.0,삼겹살
10876,2026-04-28 18:22,홍대점,신규,카드,7,30100.0,"치즈,식빵,우유,시리얼,버터,세제,양파"
10927,2026-05-03 17:24,잠실점,신규,모바일페이,1,15100.0,기저귀
10999,2026-05-18 15:42,분당점,신규,모바일페이,5,28000.0,"맥주,우유,시리얼,기저귀,양파"
10012,2026-03-23 16:52,잠실점,신규,모바일페이,6,29000.0,"치즈,맥주,상추,삼겹살,콜라,마늘"
10397,2026-05-27 15:41,분당점,기존,카드,6,32100.0,"치즈,맥주,식빵,감자칩,콜라,기저귀"
10755,2026-03-20 11:43,홍대점,VIP,모바일페이,3,13400.0,"파스타,파스타소스,계란"
10556,2026-04-30 14:04,홍대점,신규,모바일페이,4,18600.0,"버터,시리얼,커피,크루아상"
10043,2026-03-19 13:21,홍대점,기존,모바일페이,2,10800.0,"우유,시리얼"
10168,2026-04-26 17:30,잠실점,기존,카드,7,36800.0,"계란,식빵,우유,초콜릿,버터,세제,라면"
10417,2026-05-14 15:51,홍대점,VIP,카드,2,9600.0,"커피,크루아상"
10577,2026-05-01 10:04,잠실점,신규,카드,1,1300.0,마늘
10268,2026-03-20 18:25,분당점,VIP,모바일페이,1,7800.0,화장지
10808,2026-05-26 10:20,홍대점,신규,카드,1,2500.0,상추
10427,2026-05-24 14:03,홍대점,신규,카드,5,35400.0,"계란,맥주,기저귀,커피,크루아상"
10691,2026-05-11 20:04,홍대점,기존,현금,4,27300.0,"기저귀,파스타소스,맥주,사과"
10545,2026-04-13 14:54,홍대점,신규,카드,1,4300.0,식빵
11123,2026-05-20 21:15,강남점,신규,카드,4,21400.0,"라면,상추,마늘,삼겹살"
10675,2026-05-10 09:08,잠실점,VIP,현금,7,31600.0,"파스타,맥주,식빵,우유,버터,파스타소스,라면"
10690,2026-05-27 11:30,분당점,기존,카드,1,2700.0,식빵
11055,2026-05-08 17:30,분당점,신규,모바일페이,3,12700.0,"파스타,파스타소스,크루아상"
11177,2026-03-06 13:49,잠실점,신규,카드,2,7200.0,"맥주,양파"
11033,2026-03-23 21:24,잠실점,기존,카드,10,52200.0,"파스타,우유,시리얼,상추,삼겹살,파스타소스,마늘,세제,커피,크루아상"
11035,2026-03-11 09:23,잠실점,신규,모바일페이,5,46400.0,"소고기,계란,맥주,바나나,기저귀"
10258,2026-05-01 08:21,분당점,기존,카드,8,37500.0,"식빵,우유,감자칩,삼겹살,버터,콜라,커피,크루아상"
10336,2026-03-05 14:39,분당점,VIP,모바일페이,2,14500.0,"세제,계란"
10016,2026-03-27 08:30,분당점,기존,모바일페이,4,11400.0,"우유,파스타,파스타소스,바나나"
10902,2026-04-07 12:39,분당점,신규,카드,7,39900.0,"계란,우유,시리얼,삼겹살,파스타소스,라면,크루아상"
10325,2026-05-14 11:11,강남점,기존,모바일페이,4,15800.0,"콜라,화장지,감자칩,식빵"
10608,2026-05-01 10:04,분당점,신규,현금,5,33400.0,"상추,삼겹살,파스타소스,마늘,세제"
11054,2026-05-28 09:46,홍대점,기존,카드,5,24100.0,"파스타,계란,사과,라면,커피"
10791,2026-05-27 09:31,분당점,기존,카드,3,7200.0,"콜라,감자칩,초콜릿"
10223,2026-05-16 13:20,강남점,기존,모바일페이,5,17800.0,"파스타,식빵,우유,버터,파스타소스"
10180,2026-05-18 12:48,홍대점,VIP,카드,3,18800.0,"세제,버터,마늘"
10100,2026-05-13 10:19,잠실점,신규,모바일페이,1,6000.0,맥주
10522,2026-04-18 17:04,분당점,VIP,카드,4,16300.0,"콜라,라면,맥주,계란"
10023,2026-04-22 20:20,홍대점,신규,카드,7,46700.0,"맥주,상추,삼겹살,마늘,기저귀,커피,크루아상"
10357,2026-03-22 21:38,강남점,기존,모바일페이,1,2900.0,바나나
10734,2026-03-15 13:37,홍대점,VIP,모바일페이,3,19000.0,"요거트,삼겹살,사과"
11094,2026-04-09 13:33,홍대점,VIP,모바일페이,3,11900.0,"파스타,파스타소스,버터"
11112,2026-03-24 21:22,잠실점,신규,카드,3,13200.0,"파스타,라면,계란"
10612,2026-03-03 08:14,잠실점,기존,카드,2,7900.0,"우유,라면"
11010,2026-05-11 10:32,홍대점,기존,모바일페이,5,17200.0,"식빵,우유,감자칩,버터,콜라"
10341,2026-04-30 20:49,잠실점,기존,카드,5,14400.0,"식빵,우유,감자칩,버터,콜라"
10432,2026-03-17 08:41,분당점,기존,카드,1,1400.0,생수
10962,2026-03-21 14:08,분당점,VIP,카드,1,1000.0,상추
10218,2026-05-06 13:00,잠실점,신규,카드,4,32400.0,"세제,기저귀,맥주,감자칩"
10204,2026-04-03 14:47,분당점,기존,카드,2,7300.0,"파스타,파스타소스"
10906,2026-04-12 21:43,잠실점,신규,카드,4,20400.0,"라면,상추,마늘,삼겹살"
10923,2026-04-29 21:05,잠실점,기존,카드,4,27300.0,"기저귀,맥주,사과,크루아상"
10094,2026-05-21 13:34,분당점,신규,카드,6,19300.0,"계란,시리얼,파스타소스,생수,라면,양파"
10911,2026-05-02 14:21,강남점,VIP,카드,2,9300.0,"우유,시리얼"
10069,2026-04-16 12:08,강남점,VIP,카드,4,16400.0,"우유,버터,맥주,식빵"
10895,2026-05-13 10:41,분당점,기존,카드,7,30700.0,"식빵,감자,우유,시리얼,버터,커피,크루아상"
10285,2026-04-17 20:26,강남점,VIP,카드,3,13900.0,"라면,계란,감자"
10697,2026-05-29 20:19,분당점,신규,카드,4,14000.0,"요거트,닭가슴살,식빵,바나나"
10086,2026-04-15 17:54,잠실점,VIP,카드,9,45400.0,"계란,식빵,화장지,우유,상추,삼겹살,버터,마늘,라면"
10435,2026-04-24 08:41,잠실점,기존,카드,2,8400.0,"우유,시리얼"
10797,2026-04-06 15:24,강남점,VIP,카드,5,22300.0,"맥주,식빵,라면,커피,크루아상"
10154,2026-03-13 08:32,강남점,신규,현금,3,9400.0,"식빵,사과,바나나"
10076,2026-04-16 16:47,분당점,기존,카드,5,29300.0,"맥주,식빵,우유,버터,기저귀"
11043,2026-04-02 11:00,잠실점,VIP,카드,4,31700.0,"우유,버터,소고기,식빵"
10581,2026-03-11 14:29,잠실점,VIP,모바일페이,3,13000.0,"우유,버터,식빵"
10447,2026-03-13 11:17,분당점,기존,모바일페이,3,14000.0,"닭가슴살,파스타,식빵"
10704,2026-03-16 19:37,잠실점,기존,모바일페이,2,4400.0,"콜라,감자칩"
10189,2026-05-15 08:28,강남점,신규,모바일페이,4,17200.0,"버터,상추,커피,크루아상"
10272,2026-05-27 17:23,강남점,VIP,현금,4,24300.0,"우유,버터,식빵,삼겹살"
10237,2026-03-22 11:58,강남점,기존,모바일페이,2,9700.0,"커피,크루아상"
10488,2026-03-04 09:59,강남점,기존,모바일페이,4,27700.0,"파스타,기저귀,맥주,시리얼"
11160,2026-03-05 14:40,잠실점,신규,모바일페이,2,11000.0,"커피,크루아상"
10560,2026-03-28 12:49,잠실점,VIP,카드,10,65200.0,"소고기,식빵,우유,감자칩,버터,콜라,세제,기저귀,커피,크루아상"
10118,2026-04-09 16:06,홍대점,VIP,카드,3,8600.0,"요거트,마늘,양파"
10638,2026-05-01 20:20,잠실점,기존,모바일페이,6,32200.0,"소고기,식빵,감자,우유,버터,양파"
11128,2026-04-12 11:55,잠실점,기존,모바일페이,7,47700.0,"계란,맥주,상추,삼겹살,마늘,기저귀,라면"
10751,2026-03-08 11:07,홍대점,신규,현금,3,12000.0,"파스타,파스타소스,요거트"
10513,2026-03-06 10:09,분당점,VIP,모바일페이,3,22100.0,"기저귀,맥주,콜라"
10634,2026-04-24 19:56,분당점,VIP,모바일페이,2,4600.0,"콜라,감자칩"
10786,2026-05-26 15:06,홍대점,VIP,카드,8,33500.0,"파스타,닭가슴살,사과,파스타소스,콜라,화장지,커피,크루아상"
11007,2026-03-18 12:48,홍대점,VIP,카드,1,16000.0,소고기
10853,2026-05-28 12:19,강남점,VIP,카드,5,10200.0,"바나나,우유,감자칩,초콜릿,콜라"
10127,2026-04-01 12:36,강남점,VIP,카드,4,22500.0,"우유,세제,파스타,시리얼"
10117,2026-05-07 16:55,분당점,신규,현금,1,6600.0,커피
10474,2026-03-20 20:32,잠실점,기존,카드,6,38000.0,"맥주,우유,시리얼,기저귀,양파,크루아상"
10741,2026-05-15 16:35,홍대점,기존,카드,3,6400.0,"우유,콜라,감자칩"
10993,2026-05-26 08:05,잠실점,기존,카드,7,35200.0,"우유,시리얼,상추,삼겹살,마늘,커피,크루아상"
10058,2026-04-25 08:53,강남점,기존,모바일페이,4,12700.0,"우유,시리얼,파스타소스,양파"
10604,2026-05-27 19:02,홍대점,기존,모바일페이,4,17600.0,"시리얼,콜라,커피,감자칩"
10787,2026-05-02 19:55,홍대점,기존,카드,12,62500.0,"마늘,라면,버터,세제,닭가슴살,크루아상,우유,커피,계란,식빵,감자칩,삼겹살"
10971,2026-03-06 20:56,분당점,신규,카드,6,33800.0,"닭가슴살,맥주,감자칩,콜라,마늘,기저귀"
10657,2026-04-17 15:15,잠실점,신규,카드,2,6500.0,"우유,파스타소스"
10903,2026-03-15 15:48,홍대점,VIP,카드,5,26000.0,"상추,삼겹살,마늘,커피,크루아상"
10922,2026-05-02 09:31,홍대점,기존,모바일페이,10,40800.0,"식빵,우유,시리얼,상추,감자칩,삼겹살,사과,버터,콜라,마늘"
10106,2026-05-02 12:29,홍대점,VIP,카드,6,31900.0,"식빵,우유,삼겹살,버터,커피,크루아상"
10636,2026-04-30 19:51,강남점,신규,카드,8,68500.0,"소고기,맥주,상추,버터,기저귀,화장지,커피,크루아상"
10370,2026-04-02 14:39,분당점,기존,카드,1,2700.0,우유
10269,2026-05-04 17:34,분당점,기존,모바일페이,2,7400.0,"파스타,파스타소스"
10656,2026-03-21 15:35,강남점,VIP,카드,1,2600.0,바나나
10047,2026-03-31 16:43,분당점,VIP,카드,4,17700.0,"우유,사과,커피,크루아상"
10350,2026-05-16 10:51,강남점,VIP,카드,5,20700.0,"계란,식빵,우유,버터,라면"
10774,2026-03-16 18:07,강남점,신규,카드,4,17200.0,"치즈,상추,마늘,화장지"
10196,2026-03-05 20:35,강남점,신규,카드,5,35200.0,"맥주,상추,삼겹살,마늘,기저귀"
10103,2026-04-22 09:47,잠실점,기존,모바일페이,1,6100.0,닭가슴살
10005,2026-03-01 21:56,강남점,신규,모바일페이,5,19200.0,"식빵,우유,요거트,버터,크루아상"
10620,2026-04-16 17:29,잠실점,기존,모바일페이,6,32600.0,"계란,우유,시리얼,삼겹살,초콜릿,라면"
10991,2026-03-09 17:04,강남점,VIP,모바일페이,1,2000.0,바나나
10053,2026-05-21 21:13,잠실점,기존,모바일페이,2,17800.0,"기저귀,상추"
10264,2026-05-10 12:37,분당점,신규,모바일페이,6,25000.0,"치즈,계란,우유,시리얼,라면,크루아상"
11093,2026-05-10 09:58,강남점,신규,모바일페이,3,10400.0,"계란,마늘,초콜릿"
10444,2026-04-09 10:39,분당점,VIP,카드,7,28500.0,"계란,우유,시리얼,감자칩,콜라,라면,커피"
10972,2026-03-03 16:33,강남점,기존,카드,3,22200.0,"우유,시리얼,기저귀"
10783,2026-03-02 13:16,강남점,기존,모바일페이,1,4400.0,라면
10847,2026-05-23 20:01,분당점,기존,모바일페이,4,17100.0,"우유,파스타,파스타소스,커피"
10692,2026-05-17 10:43,강남점,기존,카드,3,12200.0,"우유,시리얼,요거트"
10305,2026-04-17 08:33,분당점,기존,모바일페이,4,29200.0,"기저귀,라면,맥주,계란"
10342,2026-03-28 11:15,분당점,신규,모바일페이,4,28300.0,"우유,시리얼,기저귀,맥주"
10867,2026-03-28 14:21,홍대점,VIP,카드,2,8700.0,"파스타,파스타소스"
10314,2026-03-21 20:17,분당점,기존,카드,8,52600.0,"파스타,맥주,시리얼,상추,삼겹살,마늘,기저귀,라면"
10150,2026-03-03 11:41,잠실점,신규,모바일페이,4,15000.0,"마늘,라면,커피,크루아상"
10125,2026-03-20 16:13,홍대점,신규,모바일페이,1,6500.0,맥주
11063,2026-03-04 10:49,홍대점,기존,카드,7,46700.0,"맥주,식빵,우유,삼겹살,버터,콜라,기저귀"
10575,2026-04-02 08:13,분당점,기존,모바일페이,8,48900.0,"소고기,상추,감자칩,삼겹살,콜라,마늘,세제,양파"
