transaction_id,transaction_amount,transaction_hour,merchant_category,customer_age,account_tenure_days,avg_monthly_spending,estimated_card_limit,distance_from_home_km,is_foreign_transaction,num_transactions_last_24h,time_since_last_transaction_min,is_fraud
100810,26800.0,0,주유소,74.0,761,108600.0,360000.0,6.3,0,0,201.4,0
100290,66100.0,20,생활용품,45.0,3822,231600.0,668000.0,19.9,0,1,67.8,0
100247,30300.0,23,주유소,61.0,2485,527100.0,1636000.0,15.1,0,2,67.1,0
100553,251100.0,18,전자기기,65.0,2732,145200.0,414000.0,31.5,0,1,268.8,0
100090,177900.0,14,온라인쇼핑,65.0,178,246300.0,662000.0,13.3,0,5,132.2,0
100193,34900.0,18,편의점,53.0,490,126800.0,375000.0,7.5,0,0,468.3,0
100640,72400.0,11,온라인쇼핑,72.0,3017,133300.0,453000.0,8.7,0,2,123.8,0
100102,90800.0,3,온라인쇼핑,30.0,1655,340800.0,898000.0,17.8,0,3,57.5,0
100437,179800.0,21,전자기기,50.0,3295,278200.0,906000.0,19.9,0,2,44.8,0
100641,26200.0,8,여행/항공,56.0,2343,312300.0,867000.0,22.5,0,1,51.3,0
100794,96400.0,8,온라인쇼핑,65.0,134,128600.0,417000.0,69.7,0,1,359.6,0
100147,273800.0,21,온라인쇼핑,20.0,1062,358000.0,1017000.0,22.1,0,1,70.4,0
100119,21500.0,10,편의점,32.0,3813,265600.0,813000.0,11.1,1,0,100.7,0
101138,,7,여행/항공,39.0,3287,225300.0,672000.0,5.2,0,1,31.5,0
100920,28700.0,3,편의점,54.0,1685,143800.0,333000.0,13.1,0,2,182.6,0
100651,25400.0,4,주유소,46.0,242,582500.0,1673000.0,6.4,1,2,26.8,0
100711,40800.0,16,주유소,57.0,2963,77300.0,300000.0,15.9,0,4,11.9,0
100801,50000.0,12,생활용품,19.0,3662,262200.0,824000.0,31.4,0,2,690.9,0
100027,6500.0,12,편의점,41.0,1276,50000.0,300000.0,20.6,0,4,29.6,0
100015,91400.0,1,온라인쇼핑,59.0,2075,174500.0,502000.0,5.3,0,1,49.8,0
100988,123600.0,6,레스토랑,36.0,107,587200.0,1812000.0,50.5,0,7,7.1,0
100083,221400.0,5,온라인쇼핑,27.0,3881,459300.0,1330000.0,14.5,0,1,160.3,0
101124,52600.0,7,레스토랑,,1852,,660000.0,5.7,0,2,219.8,0
100973,260400.0,8,전자기기,45.0,2335,396400.0,1131000.0,30.8,0,7,553.1,0
100881,67500.0,3,온라인쇼핑,23.0,2229,141800.0,496000.0,,0,2,165.6,0
100601,111600.0,3,주유소,53.0,3726,190000.0,524000.0,15.7,0,0,332.8,0
100274,41600.0,9,편의점,72.0,2703,178200.0,439000.0,10.4,0,4,137.2,0
100845,19100.0,0,편의점,19.0,3019,327600.0,943000.0,7.6,0,1,228.7,0
100467,95100.0,21,온라인쇼핑,28.0,3180,83300.0,300000.0,21.9,0,1,67.3,0
101093,215900.0,16,전자기기,66.0,1818,221200.0,720000.0,28.7,1,1,149.5,0
101038,43400.0,4,주유소,19.0,1042,130600.0,331000.0,2.5,0,2,120.3,0
100448,32000.0,0,온라인쇼핑,72.0,2904,289800.0,921000.0,25.9,0,1,119.2,0
100372,51600.0,0,편의점,56.0,2850,525000.0,1592000.0,,0,1,825.5,0
100558,33100.0,13,편의점,68.0,3651,283200.0,768000.0,4.0,0,1,113.7,0
100272,52000.0,15,편의점,20.0,3978,186500.0,538000.0,17.5,1,0,17.3,0
100606,45800.0,19,주유소,49.0,1286,286700.0,943000.0,57.4,0,2,109.4,0
100450,551800.0,4,전자기기,,2836,231900.0,714000.0,19.6,0,2,27.4,1
101009,19200.0,11,편의점,60.0,3254,296100.0,959000.0,23.4,0,6,34.8,0
100524,228900.0,23,온라인쇼핑,65.0,3037,343200.0,1094000.0,18.4,0,2,286.4,0
100215,3100.0,17,편의점,60.0,2225,,904000.0,9.6,1,4,208.4,0
100345,4000.0,9,편의점,69.0,1649,534500.0,1707000.0,31.2,0,2,505.5,0
101077,43500.0,0,여행/항공,58.0,3512,259100.0,870000.0,19.5,0,2,105.9,0
100148,148000.0,3,온라인쇼핑,32.0,2713,316300.0,851000.0,18.7,0,6,32.6,0
100413,10300.0,8,레스토랑,34.0,1005,385800.0,1064000.0,9.7,0,2,163.0,0
101064,26500.0,12,편의점,58.0,476,79200.0,300000.0,11.4,0,3,199.2,0
101110,13489400.0,3,편의점,21.0,3968,240800.0,737000.0,8.1,0,0,41.7,0
100174,41000.0,15,레스토랑,59.0,3547,374100.0,1050000.0,4.0,0,4,112.3,0
100781,71400.0,7,주유소,68.0,371,50000.0,300000.0,37.5,0,1,25.7,0
101027,39600.0,17,편의점,23.0,434,211100.0,603000.0,17.8,0,3,119.2,0
100306,19400.0,3,온라인쇼핑,26.0,276,268600.0,885000.0,19.8,0,2,600.5,0
100544,694400.0,1,여행/항공,28.0,1589,208400.0,654000.0,42.7,0,1,81.5,1
100815,221300.0,4,여행/항공,62.0,3270,100400.0,300000.0,7.5,0,2,52.1,0
100685,96500.0,3,온라인쇼핑,28.0,1649,269700.0,790000.0,63.8,0,1,23.4,0
100829,500400.0,14,여행/항공,67.0,242,838900.0,2299000.0,8.9,0,2,77.4,1
100286,42400.0,7,생활용품,71.0,421,387700.0,1111000.0,8.6,0,5,5.2,0
100222,54800.0,16,생활용품,44.0,1383,56500.0,300000.0,36.0,0,1,242.4,0
100859,,3,온라인쇼핑,56.0,3153,214100.0,592000.0,6.1,0,3,40.5,0
100023,664900.0,3,전자기기,29.0,1575,472000.0,1260000.0,79.4,0,3,1.1,1
100863,237200.0,8,온라인쇼핑,25.0,625,286400.0,786000.0,7.4,0,3,41.8,1
100117,149100.0,9,온라인쇼핑,21.0,234,283500.0,842000.0,11.8,0,1,212.5,0
100874,254600.0,2,전자기기,25.0,2404,352400.0,943000.0,17.9,0,0,16.8,1
100362,116600.0,22,온라인쇼핑,68.0,924,440800.0,1284000.0,24.7,0,0,595.9,0
100096,415700.0,5,전자기기,35.0,3942,259700.0,709000.0,37.1,0,3,50.5,1
100930,99900.0,11,온라인쇼핑,51.0,516,50000.0,300000.0,19.5,0,5,258.2,0
100262,108700.0,19,생활용품,28.0,2252,385600.0,1151000.0,13.6,0,1,319.5,0
101102,22300.0,8,레스토랑,45.0,2215,118100.0,389000.0,4.5,0,1,210.2,0
100773,34800.0,11,편의점,19.0,3304,183100.0,579000.0,,0,2,23.5,0
100767,10800.0,20,주유소,,1139,134700.0,395000.0,46.4,0,4,156.0,0
100180,44900.0,12,온라인쇼핑,47.0,1377,135600.0,380000.0,10.8,0,3,194.8,0
100103,56400.0,12,온라인쇼핑,64.0,310,191400.0,586000.0,19.3,1,1,63.6,0
100575,10000.0,14,편의점,19.0,2142,135000.0,355000.0,25.0,0,2,386.4,0
100564,35900.0,1,레스토랑,29.0,2937,247600.0,693000.0,12.9,0,3,55.2,0
100185,117600.0,19,생활용품,,2141,159100.0,522000.0,,0,1,584.9,0
100468,18600.0,17,주유소,52.0,2036,345300.0,1192000.0,4.2,0,0,26.9,0
100948,,19,편의점,26.0,3444,218100.0,696000.0,5.7,0,0,34.0,0
100913,26300.0,9,편의점,40.0,610,225200.0,719000.0,28.6,0,0,37.1,0
100072,,13,온라인쇼핑,29.0,2219,71900.0,300000.0,29.5,0,2,136.0,0
100986,56800.0,11,주유소,55.0,2746,482500.0,1258000.0,,0,2,410.2,0
100279,26200.0,13,레스토랑,22.0,1079,127200.0,371000.0,31.3,0,2,7.6,0
100347,16000.0,20,레스토랑,74.0,2211,495800.0,1483000.0,29.0,0,2,58.4,1
100687,253300.0,9,온라인쇼핑,41.0,3765,156600.0,445000.0,21.1,0,2,394.1,0
101076,221400.0,8,전자기기,28.0,2484,110500.0,419000.0,4.7,0,0,87.4,0
100030,125000.0,20,온라인쇼핑,43.0,113,502100.0,1413000.0,27.7,0,1,140.3,0
100942,19800.0,22,레스토랑,41.0,1316,438300.0,1374000.0,28.1,0,1,317.7,0
100040,30900.0,12,주유소,54.0,44,275600.0,808000.0,27.9,0,2,157.6,0
100505,33000.0,22,생활용품,34.0,637,304700.0,924000.0,5.8,0,4,64.9,0
100158,14500.0,6,주유소,50.0,962,256000.0,828000.0,7.6,0,0,37.8,0
100659,18000.0,17,편의점,23.0,373,102300.0,377000.0,18.6,0,3,503.4,0
100636,72600.0,15,레스토랑,57.0,985,,901000.0,46.2,0,5,36.7,0
101049,27200.0,17,전자기기,56.0,2290,50000.0,300000.0,,0,3,418.0,0
100395,22100.0,20,편의점,59.0,934,,689000.0,9.9,0,1,66.5,0
100053,18200.0,12,레스토랑,39.0,3939,108400.0,444000.0,50.5,0,4,618.6,0
101031,35700.0,11,레스토랑,46.0,2803,250500.0,816000.0,13.4,0,1,38.7,0
100360,161000.0,19,여행/항공,60.0,2737,531600.0,1656000.0,,0,2,92.8,0
100817,128500.0,3,여행/항공,21.0,1492,300800.0,732000.0,79.9,0,0,674.8,0
100403,169900.0,0,전자기기,36.0,2140,237500.0,675000.0,6.7,0,1,349.4,0
100422,25900.0,19,주유소,57.0,1455,160700.0,493000.0,10.5,0,3,132.8,0
100449,63300.0,21,레스토랑,48.0,3383,310100.0,956000.0,7.1,0,1,12.8,0
100678,85000.0,9,편의점,23.0,3938,528100.0,1473000.0,23.3,0,1,245.6,0
100285,37800.0,21,온라인쇼핑,43.0,1288,175900.0,513000.0,11.6,0,2,32.1,0
100593,52600.0,3,온라인쇼핑,32.0,1831,658600.0,1768000.0,39.6,0,1,71.7,0
100228,28700.0,8,레스토랑,51.0,3011,115000.0,377000.0,1.6,0,1,245.2,0
100354,30800.0,14,편의점,43.0,1300,50000.0,300000.0,8.8,0,1,208.4,0
100010,44000.0,0,레스토랑,24.0,1372,60200.0,300000.0,8.8,0,3,131.0,0
100949,97500.0,20,온라인쇼핑,72.0,3008,195300.0,632000.0,17.6,0,0,129.0,0
100031,441800.0,12,여행/항공,44.0,2437,397300.0,1047000.0,3.3,0,2,9.4,1
101059,36200.0,16,온라인쇼핑,42.0,949,306600.0,1017000.0,40.4,0,2,46.5,0
100692,19700.0,10,주유소,63.0,401,132700.0,437000.0,41.9,0,4,88.8,0
100901,14300.0,21,생활용품,19.0,701,222900.0,647000.0,15.3,0,6,72.7,1
100727,87700.0,17,전자기기,59.0,943,224500.0,655000.0,10.2,0,2,132.2,0
100335,28200.0,1,주유소,44.0,1667,678500.0,1889000.0,14.7,0,2,95.2,0
100463,114100.0,20,레스토랑,60.0,2685,254900.0,690000.0,21.1,0,4,23.3,0
100008,74400.0,1,온라인쇼핑,58.0,3403,329000.0,1065000.0,14.2,0,1,72.1,0
100518,12500.0,16,전자기기,22.0,2715,385400.0,1150000.0,11.7,0,4,49.9,0
100198,68900.0,19,전자기기,25.0,2808,235700.0,704000.0,6.5,0,0,117.7,0
100297,37000.0,22,생활용품,,3753,260600.0,812000.0,63.0,0,2,223.5,0
100393,329100.0,10,전자기기,39.0,369,307400.0,918000.0,26.4,0,0,62.9,0
100931,85600.0,8,편의점,49.0,3311,546600.0,1845000.0,20.4,0,3,745.3,0
101058,13100.0,1,편의점,62.0,3359,186700.0,490000.0,,0,0,27.7,0
101139,120800.0,15,온라인쇼핑,60.0,3746,66800.0,300000.0,36.4,0,3,249.6,0
100737,535600.0,13,온라인쇼핑,59.0,2608,323000.0,863000.0,43.2,0,2,157.8,1
100511,51900.0,8,온라인쇼핑,74.0,2484,243000.0,665000.0,10.7,1,2,193.3,0
100123,15100.0,23,편의점,,3727,384800.0,1183000.0,11.6,0,2,56.0,0
100689,373800.0,3,여행/항공,43.0,901,165000.0,521000.0,,0,1,525.5,0
100379,140300.0,4,온라인쇼핑,40.0,96,79700.0,300000.0,15.3,0,1,186.9,0
100039,188400.0,4,온라인쇼핑,34.0,2272,50000.0,300000.0,26.6,0,2,217.6,0
100758,258100.0,21,온라인쇼핑,40.0,657,314400.0,1058000.0,,0,2,183.1,0
100753,23300.0,13,레스토랑,23.0,2883,504100.0,1576000.0,,0,0,471.6,0
100163,32300.0,3,주유소,41.0,3121,359700.0,1078000.0,7.8,0,3,251.1,0
100068,21200.0,0,주유소,39.0,2933,368400.0,1049000.0,4.4,1,2,658.3,0
100125,8869100.0,3,온라인쇼핑,,3054,230700.0,654000.0,38.4,0,4,473.8,0
100552,75300.0,1,생활용품,41.0,726,318600.0,997000.0,34.8,0,3,384.9,0
100005,64400.0,4,주유소,43.0,1230,453500.0,1222000.0,2.1,0,1,356.0,0
101045,85200.0,8,주유소,58.0,2634,562100.0,1702000.0,29.8,1,1,197.5,0
101136,57800.0,16,온라인쇼핑,22.0,3330,151300.0,488000.0,1.3,0,2,214.4,0
100969,368400.0,22,온라인쇼핑,70.0,2190,808300.0,2367000.0,23.8,0,3,77.9,1
100612,126000.0,4,온라인쇼핑,44.0,1645,534400.0,1488000.0,7.6,1,1,145.9,0
100288,41900.0,11,편의점,51.0,2616,297300.0,841000.0,34.0,0,2,41.9,0
100428,171200.0,21,레스토랑,64.0,3199,446300.0,1294000.0,38.7,1,5,440.5,0
100609,11900.0,7,생활용품,73.0,2292,97400.0,300000.0,29.3,1,4,355.0,0
100894,5500.0,19,생활용품,73.0,3002,154000.0,448000.0,33.5,0,2,123.7,0
100862,153800.0,15,전자기기,70.0,1580,,300000.0,34.2,0,1,119.5,0
100770,25200.0,21,생활용품,40.0,2126,130800.0,413000.0,7.3,0,1,13.9,0
100507,176100.0,12,전자기기,48.0,3391,200900.0,452000.0,17.8,0,1,66.4,1
100357,177000.0,4,여행/항공,27.0,3657,101200.0,300000.0,6.8,1,2,505.0,0
100400,135400.0,8,전자기기,36.0,33,337400.0,1086000.0,2.3,0,2,459.1,0
101066,,20,온라인쇼핑,40.0,1569,407600.0,1317000.0,,0,3,108.0,0
100353,5500.0,23,편의점,35.0,927,202200.0,562000.0,2.4,0,3,461.8,0
101094,154700.0,2,전자기기,40.0,460,240900.0,748000.0,7.7,1,1,210.4,0
100923,208700.0,17,전자기기,44.0,1619,149500.0,419000.0,26.3,0,6,54.9,1
100699,50200.0,6,편의점,21.0,2091,,1878000.0,6.2,0,4,323.1,0
100887,121800.0,12,생활용품,21.0,2340,279900.0,966000.0,6.1,0,2,119.4,0
100668,19500.0,23,편의점,67.0,1020,95600.0,309000.0,17.0,0,3,32.1,0
100261,74700.0,18,레스토랑,63.0,256,623000.0,2011000.0,20.5,0,1,234.7,0
100334,801300.0,13,전자기기,65.0,461,50000.0,300000.0,22.3,0,2,96.1,1
100154,105900.0,4,전자기기,35.0,3584,50000.0,300000.0,16.0,0,3,41.0,0
100397,487400.0,9,전자기기,21.0,2754,231200.0,615000.0,1.3,0,2,4.9,1
100502,285000.0,14,전자기기,55.0,87,278300.0,787000.0,3.9,0,1,15.8,0
101115,22800.0,15,주유소,29.0,437,151200.0,516000.0,25.1,0,1,55.8,0
100722,43800.0,7,편의점,71.0,839,319900.0,934000.0,26.9,0,1,26.4,0
100374,344100.0,12,여행/항공,39.0,614,819800.0,2673000.0,8.9,0,3,88.2,0
100591,574500.0,11,전자기기,63.0,1732,971500.0,2888000.0,1.6,0,1,104.1,1
100313,49700.0,14,온라인쇼핑,25.0,204,159200.0,433000.0,18.0,0,1,163.5,0
100599,23900.0,18,편의점,54.0,3222,,749000.0,53.0,0,4,118.4,0
100043,87000.0,17,레스토랑,58.0,693,181200.0,540000.0,16.4,1,1,42.0,0
100646,20900.0,1,전자기기,37.0,820,420900.0,1266000.0,9.6,0,3,53.3,0
100029,143600.0,21,온라인쇼핑,49.0,1047,675700.0,1790000.0,30.6,1,1,332.7,0
100523,664400.0,16,여행/항공,29.0,1081,293600.0,920000.0,1.6,0,1,7.0,1
100427,95200.0,9,레스토랑,67.0,2199,177500.0,623000.0,1.4,0,0,228.8,0
100992,25700.0,21,편의점,49.0,3502,160300.0,464000.0,11.4,0,3,96.2,0
100141,24200.0,0,편의점,74.0,946,453000.0,1186000.0,20.8,0,3,51.4,0
100777,182400.0,20,전자기기,42.0,1448,120200.0,435000.0,17.7,0,1,88.4,0
100705,26300.0,4,레스토랑,26.0,440,375400.0,1163000.0,14.7,1,4,21.6,0
100970,250700.0,18,전자기기,21.0,2810,312200.0,1031000.0,,0,1,60.6,0
100873,123700.0,3,온라인쇼핑,25.0,2638,205200.0,653000.0,54.4,0,4,273.3,0
100953,66500.0,13,레스토랑,53.0,701,542900.0,1644000.0,,0,3,228.6,0
100852,66600.0,5,편의점,63.0,262,153700.0,443000.0,5.6,0,2,454.3,0
100320,52800.0,2,온라인쇼핑,62.0,256,,828000.0,10.4,1,1,50.0,0
100137,38800.0,12,편의점,52.0,3632,217500.0,740000.0,3.3,0,1,339.8,0
100893,46500.0,22,주유소,48.0,2989,349600.0,1174000.0,14.4,0,3,124.7,0
100824,359200.0,21,전자기기,55.0,1375,89600.0,300000.0,5.1,0,1,31.7,1
100446,363300.0,13,여행/항공,56.0,674,686700.0,1978000.0,44.5,0,1,25.4,1
100670,30300.0,11,주유소,26.0,1189,239600.0,842000.0,19.6,1,2,279.8,0
100744,150900.0,9,온라인쇼핑,34.0,2845,371800.0,1077000.0,3.7,0,2,24.4,0
100273,1200.0,18,편의점,27.0,2362,,677000.0,10.8,0,1,57.9,0
101120,96700.0,23,레스토랑,,3907,242600.0,785000.0,10.9,0,4,144.9,0
100520,31000.0,19,레스토랑,52.0,2907,436500.0,1397000.0,3.1,1,3,471.1,0
100378,,17,편의점,,565,369100.0,1115000.0,17.9,0,4,133.5,0
100735,265000.0,14,전자기기,30.0,2476,261400.0,836000.0,9.3,0,1,55.3,0
100499,88300.0,15,생활용품,70.0,3907,290400.0,993000.0,20.3,0,1,783.3,0
100615,90900.0,4,온라인쇼핑,57.0,2309,97900.0,300000.0,22.3,0,5,562.8,0
101121,21200.0,11,주유소,19.0,1292,285500.0,822000.0,21.7,0,1,247.4,0
101080,53500.0,4,주유소,65.0,3923,158300.0,411000.0,43.8,0,2,158.4,0
100982,151200.0,9,여행/항공,58.0,3904,200100.0,552000.0,5.8,0,5,85.9,1
100677,24200.0,11,편의점,51.0,434,171600.0,425000.0,4.1,0,2,0.2,0
100878,40100.0,6,편의점,60.0,3800,292900.0,969000.0,0.5,0,3,350.5,0
100098,54200.0,5,온라인쇼핑,57.0,1867,395800.0,1050000.0,9.2,0,6,36.2,0
100981,127600.0,9,온라인쇼핑,52.0,2876,410200.0,1079000.0,11.1,0,4,23.4,0
100129,29000.0,9,레스토랑,51.0,47,484400.0,1468000.0,22.3,0,5,348.9,0
101057,408200.0,7,여행/항공,44.0,550,400900.0,1222000.0,13.3,0,4,284.5,1
100623,34100.0,15,주유소,28.0,1460,106100.0,322000.0,31.3,0,1,116.7,0
100545,333300.0,7,여행/항공,65.0,652,330900.0,844000.0,8.6,0,3,291.3,1
100380,143600.0,15,전자기기,33.0,3676,184800.0,592000.0,33.0,0,3,87.2,0
100951,146800.0,8,여행/항공,24.0,3654,693400.0,2089000.0,33.2,0,3,278.2,0
100204,235200.0,18,전자기기,58.0,3662,142900.0,437000.0,11.9,0,2,38.7,0
100344,54700.0,17,레스토랑,47.0,1342,447100.0,1379000.0,21.4,1,3,32.4,0
101016,132300.0,23,전자기기,65.0,3696,313800.0,844000.0,12.6,1,2,302.0,0
100655,461500.0,13,여행/항공,49.0,524,418600.0,1390000.0,5.3,0,0,10.1,0
101107,68200.0,8,생활용품,32.0,3188,,2258000.0,26.5,0,5,179.3,0
100519,105600.0,16,온라인쇼핑,45.0,2137,,1430000.0,13.3,0,2,492.7,0
100780,47100.0,19,편의점,,3809,297700.0,987000.0,8.1,0,3,358.5,0
100235,88200.0,19,생활용품,46.0,1554,259300.0,793000.0,6.5,0,2,129.6,0
100489,266500.0,20,전자기기,61.0,741,169100.0,486000.0,38.3,1,2,206.5,1
100238,69800.0,13,전자기기,43.0,1311,501800.0,1657000.0,18.3,0,0,98.5,0
100550,240300.0,17,여행/항공,57.0,3846,276900.0,777000.0,13.0,0,1,137.2,0
100401,156400.0,5,온라인쇼핑,74.0,1133,535000.0,1433000.0,5.9,1,3,376.9,1
100571,200900.0,16,온라인쇼핑,72.0,368,79600.0,300000.0,16.4,0,2,401.8,0
100233,75700.0,20,주유소,20.0,1396,372900.0,1050000.0,39.3,0,1,72.7,0
100795,31500.0,14,레스토랑,43.0,1529,222800.0,705000.0,14.9,0,1,141.9,0
100683,18200.0,13,편의점,72.0,2360,149500.0,456000.0,25.4,1,2,51.9,0
100443,10600.0,23,생활용품,26.0,1542,165400.0,537000.0,22.3,0,2,172.5,0
101118,24900.0,15,편의점,51.0,2915,178200.0,485000.0,85.2,0,2,98.5,0
100719,52800.0,5,편의점,32.0,135,344700.0,1012000.0,55.3,0,1,669.1,0
100797,29800.0,15,온라인쇼핑,73.0,640,347800.0,1180000.0,14.0,0,0,34.0,0
100099,39900.0,10,레스토랑,54.0,1311,195900.0,477000.0,49.9,0,0,157.2,0
100515,111500.0,2,생활용품,72.0,2108,113200.0,313000.0,24.4,0,1,51.3,0
100981,127600.0,9,온라인쇼핑,52.0,2876,410200.0,1079000.0,11.1,0,4,23.4,0
100512,13300.0,20,주유소,60.0,2448,143800.0,399000.0,22.0,0,0,147.0,0
100854,50600.0,18,주유소,32.0,1841,252900.0,702000.0,6.1,0,3,162.5,0
100218,73900.0,20,온라인쇼핑,24.0,1821,216600.0,622000.0,4.8,0,4,143.2,0
100361,85500.0,0,온라인쇼핑,66.0,1343,704600.0,2176000.0,21.7,0,1,241.2,0
100559,175800.0,5,레스토랑,63.0,986,330500.0,852000.0,63.1,0,4,125.2,0
100500,17800.0,8,레스토랑,42.0,3347,303900.0,916000.0,1.3,0,5,533.8,0
100619,96600.0,19,온라인쇼핑,22.0,284,429000.0,1163000.0,4.8,0,5,299.9,0
100226,126800.0,11,온라인쇼핑,36.0,3837,271800.0,845000.0,30.9,0,4,152.2,0
100019,10800.0,6,레스토랑,66.0,3992,371000.0,1231000.0,3.8,0,2,32.7,0
100169,218100.0,8,여행/항공,37.0,1804,304400.0,833000.0,1.0,0,3,60.5,0
101015,52500.0,10,레스토랑,48.0,3818,,930000.0,11.7,0,4,223.3,0
100293,127600.0,23,온라인쇼핑,72.0,3739,430300.0,1427000.0,5.6,0,1,232.4,0
100847,92900.0,17,전자기기,27.0,2217,205300.0,678000.0,8.1,0,2,231.4,0
100398,417100.0,16,여행/항공,30.0,3399,181200.0,609000.0,22.2,0,0,309.8,0
101023,19500.0,16,편의점,67.0,3987,229500.0,698000.0,12.7,0,2,65.9,0
101044,41600.0,17,온라인쇼핑,39.0,887,646900.0,1706000.0,0.6,0,2,3.6,0
100541,34300.0,16,레스토랑,58.0,3092,,675000.0,23.4,1,0,2.8,0
100329,18000.0,8,편의점,26.0,933,175700.0,507000.0,38.8,0,2,323.6,0
100796,32000.0,9,생활용품,35.0,489,536900.0,1717000.0,10.8,0,2,71.3,0
100303,7700.0,11,레스토랑,19.0,219,536900.0,1492000.0,8.0,0,0,39.8,0
101142,35700.0,16,여행/항공,37.0,1296,260500.0,770000.0,24.1,0,2,92.6,0
100876,13300.0,4,편의점,47.0,1899,162400.0,475000.0,6.1,0,2,183.3,0
100094,55400.0,0,온라인쇼핑,40.0,1966,127100.0,327000.0,75.0,0,1,38.2,0
100214,90500.0,11,온라인쇼핑,44.0,819,330400.0,1055000.0,,0,6,209.8,0
100771,19900.0,21,편의점,55.0,1582,202000.0,555000.0,14.9,0,2,17.4,0
100338,44800.0,23,편의점,36.0,19,284700.0,822000.0,27.2,0,2,14.3,0
100426,118400.0,3,전자기기,30.0,1283,350300.0,1076000.0,14.1,0,3,192.4,0
100804,67000.0,18,생활용품,70.0,1868,350300.0,1074000.0,14.4,0,1,72.0,1
100213,10700.0,9,주유소,63.0,1413,538200.0,1618000.0,54.4,0,3,192.8,0
100619,96600.0,19,온라인쇼핑,22.0,284,429000.0,1163000.0,4.8,0,5,299.9,0
100116,27100.0,4,레스토랑,50.0,162,641100.0,1931000.0,7.8,0,2,288.0,0
100159,267200.0,3,온라인쇼핑,47.0,1668,603400.0,1776000.0,,0,4,124.2,1
100484,378100.0,2,여행/항공,63.0,3523,326900.0,924000.0,11.2,0,3,54.9,1
100113,212300.0,2,전자기기,50.0,1786,134600.0,437000.0,43.0,0,3,4.9,1
100037,6400.0,12,편의점,67.0,582,466300.0,1572000.0,62.9,0,1,360.8,0
100106,113100.0,2,레스토랑,63.0,353,102100.0,300000.0,16.8,0,0,375.4,0
100363,8500.0,1,주유소,31.0,2979,244200.0,699000.0,10.4,0,3,51.3,0
100851,,12,레스토랑,73.0,3514,240500.0,609000.0,13.1,0,0,145.5,0
100717,,15,생활용품,47.0,457,354100.0,1192000.0,,0,4,488.7,0
100757,30300.0,17,편의점,,1195,227500.0,688000.0,8.3,0,3,93.1,0
100734,818800.0,0,여행/항공,62.0,3388,365300.0,1211000.0,16.7,0,2,677.2,1
100759,94600.0,8,레스토랑,26.0,160,187200.0,537000.0,14.7,0,3,66.6,0
100366,14997600.0,17,전자기기,48.0,3722,167000.0,534000.0,9.7,0,1,154.4,0
100945,91800.0,12,생활용품,26.0,662,524700.0,1569000.0,25.9,0,3,22.0,0
100442,65300.0,14,온라인쇼핑,35.0,1395,160100.0,437000.0,9.8,0,3,167.6,0
100979,287400.0,19,온라인쇼핑,38.0,270,732000.0,2355000.0,8.1,1,1,183.4,1
100566,75200.0,7,레스토랑,32.0,3515,128900.0,428000.0,12.3,1,3,213.9,0
100352,39600.0,3,생활용품,21.0,1052,382600.0,1206000.0,,1,3,230.6,0
100491,260800.0,18,여행/항공,71.0,2890,98800.0,300000.0,5.7,0,6,156.8,0
100250,54500.0,8,편의점,21.0,1208,470900.0,1464000.0,32.8,1,4,236.4,0
100477,10800.0,3,편의점,66.0,2317,471700.0,1372000.0,,0,1,31.3,0
100635,41400.0,18,전자기기,29.0,2913,307300.0,985000.0,23.1,0,2,150.3,0
101065,84600.0,1,생활용품,61.0,474,112800.0,312000.0,6296.8,0,1,123.6,0
100407,60900.0,15,생활용품,43.0,3588,,934000.0,15.3,0,2,99.2,0
101104,115500.0,23,주유소,27.0,2010,249900.0,716000.0,15.0,1,0,145.9,0
100165,179400.0,21,온라인쇼핑,42.0,3611,311600.0,952000.0,12.5,0,4,18.7,0
100782,151200.0,13,주유소,54.0,1935,273900.0,881000.0,7.9,0,5,311.5,0
100455,115800.0,23,전자기기,52.0,509,210900.0,596000.0,57.8,0,2,554.3,0
101075,63100.0,12,레스토랑,45.0,1613,118300.0,334000.0,35.4,0,1,25.3,0
101087,61600.0,16,온라인쇼핑,63.0,1009,,1352000.0,13.3,0,4,208.7,0
101129,46300.0,6,레스토랑,50.0,1484,180200.0,552000.0,16.0,0,3,10.2,0
100084,168100.0,12,여행/항공,65.0,3003,151700.0,521000.0,0.4,0,0,53.7,0
101037,36100.0,13,레스토랑,69.0,1231,354500.0,1027000.0,80.2,0,4,140.1,0
100296,12300.0,15,주유소,48.0,157,285700.0,940000.0,53.6,0,3,19.0,0
100653,255800.0,5,온라인쇼핑,,1826,152000.0,479000.0,13.1,1,3,189.3,1
100071,67500.0,0,온라인쇼핑,63.0,2603,53700.0,300000.0,5.7,0,4,70.8,0
100644,152200.0,10,여행/항공,45.0,1123,506000.0,1527000.0,27.0,0,3,78.4,0
100821,20800.0,21,전자기기,20.0,3317,257500.0,756000.0,4.5,0,1,100.9,0
100611,334200.0,20,전자기기,65.0,1547,519600.0,1467000.0,34.5,0,1,230.4,1
100927,,8,생활용품,49.0,1865,345300.0,996000.0,0.1,0,2,255.7,0
100065,205900.0,12,전자기기,42.0,310,255400.0,795000.0,16.5,0,2,239.3,0
100263,19700.0,14,레스토랑,35.0,1013,347500.0,901000.0,17.7,0,3,91.2,0
101150,200700.0,20,여행/항공,66.0,3573,369700.0,1240000.0,3.9,0,1,51.3,0
