emp_id,age,department,business_travel,distance_from_home,education_level,marital_status,monthly_income,num_companies_worked,overtime,total_working_years,years_at_company,job_satisfaction,environment_satisfaction,work_life_balance,performance_rating,attrition
10681,48,HR,Travel_Frequently,3.7,1,Married,6190.0,3,Yes,25.1,18.4,4.0,2,2.0,3,No
10854,29,R&D,Travel_Rarely,5.3,4,Married,,3,No,6.6,4.4,1.0,4,3.0,3,No
10955,51,Sales,Travel_Frequently,12.6,3,Single,5970.0,3,No,24.6,16.1,4.0,3,4.0,3,No
10457,25,Sales,Travel_Rarely,16.0,4,Single,3030.0,2,No,3.6,2.6,4.0,4,2.0,3,No
10533,26,R&D,Travel_Rarely,13.2,4,Single,3460.0,2,No,5.2,4.6,1.0,3,3.0,3,No
10394,43,Sales,Travel_Rarely,1.0,1,Married,27110.500060391634,5,Yes,15.7,9.4,1.0,1,3.0,3,No
10164,36,Sales,Travel_Rarely,16.3,3,Married,4420.0,4,No,11.9,5.0,1.0,1,4.0,3,Yes
10249,51,Sales,Travel_Frequently,40.0,1,Divorced,6540.0,2,No,29.8,18.7,3.0,2,2.0,4,No
10650,53,R&D,Travel_Rarely,12.1,3,Married,6810.0,1,No,31.9,28.2,1.0,3,2.0,4,No
10903,28,HR,Travel_Rarely,5.2,4,Married,3030.0,3,No,7.4,6.4,3.0,1,1.0,3,Yes
10685,26,Sales,Travel_Frequently,10.0,2,Married,2650.0,3,Yes,2.9,2.0,2.0,4,3.0,4,Yes
10376,23,Sales,Travel_Rarely,7.2,4,Married,2270.0,0,No,3.0,2.1,1.0,2,2.0,3,Yes
10413,31,R&D,Travel_Rarely,1.0,1,Single,3430.0,4,No,9.6,3.7,3.0,1,4.0,3,Yes
10075,47,R&D,Non-Travel,10.5,5,Divorced,6910.0,0,No,28.4,26.7,4.0,4,2.0,4,No
10114,38,R&D,Travel_Rarely,21.2,5,Single,5380.0,3,No,17.9,11.3,4.0,2,4.0,2,No
10584,22,Sales,Travel_Rarely,2.6,5,Single,,7,No,0.7,0.6,4.0,1,2.0,3,Yes
10573,31,Sales,Travel_Rarely,30.6,2,Married,3230.0,5,No,9.5,3.9,4.0,2,1.0,3,No
10391,49,R&D,Travel_Rarely,13.9,3,Married,5170.0,2,No,20.4,17.3,3.0,2,1.0,2,No
10105,51,R&D,Non-Travel,1.8,4,Single,6260.0,1,No,29.1,16.6,1.0,2,4.0,3,No
10115,40,R&D,Travel_Rarely,6.8,1,Married,3320.0,4,Yes,12.1,8.2,1.0,3,1.0,3,Yes
10418,24,R&D,Non-Travel,17.5,2,Single,3520.0,4,No,5.3,3.8,4.0,3,4.0,3,No
10669,56,Sales,Travel_Frequently,9.0,3,Married,,3,Yes,34.0,28.4,4.0,4,4.0,3,No
10458,45,Sales,Travel_Frequently,6.5,2,Single,5460.0,0,Yes,21.7,20.0,3.0,2,4.0,4,No
10410,20,Sales,Travel_Frequently,21.9,3,Single,1900.0,3,Yes,0.4,0.7,1.0,3,,4,No
10093,53,R&D,Travel_Rarely,28.8,1,Married,5840.0,1,Yes,23.0,21.0,1.0,4,2.0,3,No
10820,59,Sales,Travel_Rarely,3.1,2,Married,7350.0,2,Yes,33.7,33.0,1.0,2,2.0,3,No
10090,53,R&D,Travel_Rarely,12.4,1,Married,5250.0,3,No,20.7,15.3,1.0,1,1.0,3,No
10337,58,R&D,Travel_Rarely,13.8,4,Single,7270.0,2,No,33.8,25.3,1.0,3,4.0,4,No
10860,52,R&D,Travel_Rarely,6.5,1,Single,6180.0,3,No,20.9,15.0,1.0,1,3.0,4,No
10940,40,HR,Non-Travel,15.9,3,Single,,3,No,20.7,17.1,2.0,2,2.0,2,Yes
10952,32,Sales,Travel_Rarely,14.1,3,Single,3940.0,3,No,12.5,7.3,2.0,4,2.0,3,No
10884,26,R&D,Non-Travel,5.9,4,Single,2810.0,1,No,5.7,4.2,3.0,2,1.0,3,No
10621,37,Sales,Non-Travel,11.2,5,Single,4220.0,3,Yes,15.3,11.7,3.0,2,4.0,3,No
10790,20,Sales,Travel_Rarely,9.9,1,Married,2010.0,3,Yes,1.7,1.0,3.0,3,1.0,4,Yes
10627,33,Sales,Travel_Frequently,15.1,4,Married,,4,Yes,10.3,7.5,1.0,3,1.0,3,Yes
10095,55,Sales,Travel_Rarely,20.6,4,Married,5580.0,4,No,19.0,9.5,,1,3.0,4,No
10012,59,Sales,Travel_Rarely,14.1,3,Married,8670.0,4,Yes,38.2,22.1,3.0,3,1.0,3,No
10397,21,Sales,Travel_Frequently,1.5,2,Married,2140.0,2,Yes,0.5,1.1,4.0,2,4.0,3,No
10546,22,Sales,Non-Travel,13.2,3,Single,2290.0,2,No,3.1,1.6,4.0,1,2.0,3,Yes
10044,34,R&D,Travel_Rarely,2.5,1,Single,4180.0,1,Yes,14.4,12.7,2.0,4,3.0,3,No
10043,48,R&D,Non-Travel,16.1,3,Divorced,6590.0,4,No,28.2,11.1,2.0,2,2.0,1,No
10168,26,HR,Travel_Rarely,8.5,4,Married,3780.0,5,No,8.4,1.9,4.0,2,1.0,4,No
10417,58,Sales,Travel_Frequently,25.9,4,Married,5750.0,4,No,25.0,14.6,4.0,1,3.0,2,No
10877,41,R&D,Travel_Rarely,7.0,2,Married,5340.0,3,Yes,22.2,12.0,4.0,1,2.0,3,No
10427,54,R&D,Travel_Frequently,11.9,3,Married,,1,Yes,21.0,17.5,2.0,3,1.0,3,No
10900,44,Sales,Travel_Rarely,4.7,1,Divorced,4630.0,3,No,20.6,14.4,2.0,1,1.0,4,No
10981,43,R&D,Travel_Rarely,9.3,1,Single,4480.0,3,No,17.8,17.5,2.0,4,3.0,4,No
10976,29,R&D,Travel_Rarely,4.5,5,Married,2540.0,3,No,5.8,4.7,2.0,4,4.0,1,No
10688,43,R&D,Travel_Frequently,9.5,1,Single,5870.0,3,No,24.3,20.6,2.0,4,2.0,4,No
10258,24,Sales,Travel_Rarely,10.5,4,Single,2540.0,1,No,3.1,1.4,4.0,4,1.0,4,Yes
10336,52,Sales,Travel_Rarely,12.0,5,Divorced,6520.0,3,No,26.0,21.2,1.0,1,1.0,4,No
10016,51,Sales,Travel_Rarely,14.6,4,Single,5500.0,2,No,20.5,16.0,3.0,4,2.0,4,No
10645,50,Sales,Travel_Rarely,9.3,3,Single,5870.0,3,Yes,22.6,15.7,3.0,3,1.0,1,No
10325,59,Sales,Non-Travel,21.9,1,Single,7340.0,2,No,37.5,28.3,4.0,1,2.0,3,No
10775,53,Sales,Travel_Frequently,17.4,5,Single,5270.0,1,Yes,20.1,17.2,3.0,1,,3,Yes
10223,48,HR,Travel_Frequently,25.1,1,Divorced,4840.0,7,No,16.4,1.9,2.0,3,2.0,3,No
10180,40,HR,Travel_Rarely,6.2,4,Single,4200.0,3,No,14.6,13.8,3.0,4,3.0,2,No
10661,27,Sales,Travel_Rarely,5.0,3,Married,2740.0,5,No,5.1,2.5,4.0,2,4.0,3,No
10522,25,R&D,Travel_Rarely,13.2,5,Single,1950.0,2,No,3.7,3.7,4.0,3,1.0,3,Yes
10023,27,Sales,Non-Travel,30.3,1,Single,,5,No,4.8,1.0,1.0,3,1.0,3,No
10357,26,R&D,Travel_Frequently,9.0,2,Single,3030.0,4,Yes,6.4,4.1,3.0,1,3.0,2,Yes
10962,36,Sales,Travel_Frequently,7.7,4,Single,4020.0,3,Yes,12.6,9.1,2.0,3,3.0,1,Yes
10906,48,R&D,Travel_Rarely,9.5,5,Married,5790.0,4,Yes,22.2,8.4,4.0,3,3.0,3,No
10341,45,R&D,Travel_Rarely,5.2,5,Married,4130.0,0,Yes,15.1,13.9,1.0,1,4.0,3,No
10432,49,Sales,Travel_Frequently,14.1,1,Married,36555.80676209633,6,No,20.5,6.3,1.0,4,4.0,3,No
10774,48,R&D,Travel_Frequently,8.9,1,Single,6190.0,24,Yes,25.7,20.1,4.0,3,1.0,3,No
10851,59,R&D,Travel_Rarely,20.5,1,Single,7870.0,2,No,37.0,33.9,3.0,1,3.0,2,No
10204,47,Sales,Travel_Frequently,9.4,5,Single,6520.0,7,Yes,28.3,10.4,3.0,2,3.0,4,Yes
10918,51,Sales,Travel_Rarely,32.4,3,Single,6070.0,2,No,24.3,16.1,2.0,2,2.0,4,No
10094,35,Sales,Non-Travel,8.9,3,Divorced,3770.0,4,Yes,12.0,7.5,4.0,2,4.0,3,No
10571,57,HR,Travel_Rarely,10.0,5,Married,7550.0,3,No,37.1,25.5,2.0,3,,3,No
10069,23,R&D,Travel_Rarely,14.6,4,Married,2240.0,3,No,0.0,0.0,1.0,4,1.0,3,Yes
10755,42,Sales,Travel_Frequently,13.6,3,Married,3940.0,3,Yes,13.0,5.3,2.0,4,3.0,3,No
10285,37,HR,Travel_Rarely,6.2,5,Divorced,4160.0,3,No,17.9,10.0,3.0,2,4.0,4,No
10928,32,R&D,Travel_Rarely,13.1,2,Married,3780.0,4,Yes,8.6,3.2,2.0,1,2.0,3,No
10435,37,HR,Travel_Frequently,14.4,4,Married,,3,No,15.1,8.3,3.0,1,3.0,4,Yes
10154,31,R&D,Non-Travel,1.4,2,Married,3340.0,7,No,7.8,1.4,1.0,2,3.0,4,Yes
10076,39,R&D,Travel_Rarely,14.3,1,Single,3900.0,1,No,13.8,12.6,3.0,1,2.0,4,No
10747,41,Sales,Travel_Frequently,6.8,4,Married,4970.0,2,Yes,17.0,16.6,,3,3.0,4,No
10447,32,Sales,Travel_Rarely,1.9,3,Married,3300.0,1,No,10.7,10.3,3.0,2,,3,No
10189,29,HR,Travel_Rarely,34.8,3,Single,2910.0,3,No,7.8,6.4,2.0,3,1.0,2,No
10272,20,R&D,Travel_Frequently,10.0,5,Divorced,2720.0,4,Yes,0.0,0.5,2.0,4,1.0,3,Yes
10237,46,R&D,Non-Travel,22.7,3,Married,5170.0,0,Yes,17.1,15.7,4.0,3,4.0,2,No
10488,41,Sales,Travel_Frequently,1.2,5,Married,4200.0,4,Yes,11.7,6.6,3.0,1,1.0,3,Yes
10118,25,Sales,Travel_Rarely,13.8,2,Single,2540.0,2,No,5.2,3.4,1.0,3,4.0,3,No
10836,51,Sales,Travel_Rarely,5.1,3,Divorced,6780.0,3,Yes,30.6,14.5,4.0,2,1.0,4,No
10513,53,HR,Non-Travel,12.7,2,Married,5730.0,2,No,26.2,26.0,2.0,3,2.0,3,No
10077,33,Sales,Travel_Rarely,15.2,3,Divorced,4100.0,2,No,13.7,10.6,3.0,4,4.0,4,No
10686,52,R&D,Travel_Rarely,7.3,1,Single,6720.0,3,No,28.7,16.2,3.0,1,4.0,4,No
10127,23,Sales,Travel_Rarely,19.8,2,Single,2230.0,3,No,0.0,0.4,4.0,1,1.0,4,Yes
10117,21,Sales,Travel_Rarely,1.2,5,Married,1980.0,3,No,0.9,0.8,3.0,4,2.0,3,No
10474,38,HR,Travel_Rarely,7.0,4,Married,4590.0,2,No,19.3,18.9,3.0,2,4.0,4,No
10709,39,R&D,Travel_Rarely,19.7,4,Divorced,4810.0,2,No,12.3,11.1,3.0,4,2.0,2,No
10058,26,Sales,Travel_Rarely,4.4,2,Married,3020.0,2,No,6.7,6.1,3.0,1,2.0,4,No
10690,51,Sales,Travel_Rarely,13.7,2,Married,6530.0,0,No,26.9,26.8,1.0,4,1.0,2,No
10930,43,Sales,Travel_Rarely,28.3,2,Married,4830.0,6,No,17.8,3.3,4.0,4,3.0,3,No
10370,50,R&D,Travel_Rarely,14.9,1,Married,4960.0,1,Yes,20.1,16.6,3.0,1,4.0,2,No
10269,44,R&D,Non-Travel,9.0,2,Married,4370.0,4,No,15.6,12.2,2.0,1,1.0,3,Yes
10047,37,R&D,Travel_Rarely,1.0,4,Married,3490.0,2,No,9.7,8.6,1.0,1,1.0,2,Yes
10350,26,R&D,Travel_Rarely,10.8,5,Married,3100.0,0,Yes,7.3,5.0,3.0,4,4.0,3,Yes
10196,23,R&D,Travel_Rarely,16.0,4,Single,2320.0,2,Yes,0.1,1.3,4.0,1,4.0,3,Yes
10320,50,Sales,Non-Travel,5.4,5,Divorced,6010.0,4,Yes,23.5,18.8,4.0,4,4.0,3,No
10852,52,R&D,Travel_Rarely,1.0,2,Single,6870.0,0,No,30.3,22.9,1.0,3,1.0,3,No
10707,20,Sales,Non-Travel,4.5,1,Married,2880.0,5,Yes,4.2,1.3,1.0,4,1.0,3,Yes
10753,23,R&D,Travel_Rarely,5.8,5,Married,2820.0,3,No,3.9,3.0,2.0,2,3.0,2,Yes
10264,57,R&D,Travel_Rarely,1.0,1,Divorced,6160.0,1,No,27.1,21.7,1.0,1,3.0,3,No
10444,39,HR,Non-Travel,5.7,4,Single,3620.0,2,No,14.3,8.0,3.0,4,2.0,3,No
10959,58,Sales,Travel_Frequently,11.9,4,Divorced,7760.0,5,Yes,38.1,11.5,2.0,1,2.0,4,No
10305,41,HR,Travel_Rarely,31.0,4,Married,3800.0,5,No,12.1,7.2,1.0,3,3.0,3,No
10342,31,R&D,Travel_Rarely,2.2,3,Married,3670.0,5,Yes,10.8,4.0,1.0,3,2.0,3,No
10614,35,R&D,Travel_Frequently,36.0,1,Single,4020.0,6,Yes,14.2,7.6,2.0,3,3.0,4,No
10987,44,R&D,Travel_Rarely,25.9,2,Divorced,6310.0,3,Yes,23.3,10.1,1.0,1,1.0,3,No
10150,22,R&D,Travel_Rarely,16.1,4,Married,2170.0,2,No,0.6,0.7,3.0,4,2.0,3,Yes
10125,54,R&D,Travel_Rarely,6.0,1,Single,7010.0,4,Yes,33.5,14.1,2.0,4,1.0,3,No
10803,40,Sales,Travel_Frequently,14.3,4,Married,4460.0,2,Yes,18.3,14.2,2.0,1,2.0,2,No
10870,21,R&D,Travel_Frequently,8.0,4,Married,1840.0,4,No,2.2,1.7,3.0,3,4.0,3,Yes
10051,50,R&D,Travel_Rarely,2.9,2,Divorced,5340.0,3,No,23.7,19.8,3.0,1,3.0,3,No
10354,37,R&D,Non-Travel,10.5,2,Married,4060.0,4,No,16.4,10.3,1.0,2,4.0,3,No
10946,24,Sales,Travel_Frequently,2.8,4,Married,2460.0,2,Yes,0.8,0.3,4.0,1,4.0,4,Yes
10143,31,R&D,Travel_Frequently,9.1,1,Single,3340.0,5,Yes,8.7,6.0,2.0,4,1.0,3,No
10471,49,Sales,Travel_Frequently,13.9,2,Married,4630.0,3,Yes,17.8,11.2,2.0,1,2.0,1,Yes
10400,32,HR,Travel_Rarely,14.7,1,Married,3290.0,3,No,7.6,5.8,4.0,2,3.0,4,No
10717,40,Sales,Non-Travel,29.0,3,Divorced,4770.0,3,No,15.2,12.0,4.0,1,2.0,3,No
10321,32,Sales,Travel_Rarely,6.9,1,Married,4040.0,3,Yes,8.7,4.2,,4,2.0,3,No
10020,38,R&D,Travel_Frequently,19.5,1,Married,5450.0,2,Yes,19.3,15.9,2.0,3,4.0,3,No
10827,47,R&D,Travel_Frequently,10.7,4,Married,4950.0,2,No,21.3,15.9,4.0,2,1.0,1,No
10807,41,Sales,Travel_Rarely,12.3,2,Single,,8,Yes,18.5,4.2,1.0,2,4.0,3,Yes
10826,23,Sales,Travel_Frequently,25.1,2,Divorced,2760.0,3,Yes,3.4,2.7,2.0,4,1.0,4,Yes
10408,25,R&D,Travel_Frequently,22.8,1,Married,3000.0,1,No,4.2,3.6,4.0,4,1.0,4,No
10538,24,Sales,Travel_Frequently,9.3,1,Married,,5,Yes,2.9,0.7,2.0,4,3.0,3,Yes
10636,47,R&D,Travel_Rarely,5.7,4,Single,5640.0,2,No,20.8,16.0,2.0,1,3.0,4,No
10039,31,R&D,Travel_Frequently,12.5,4,Married,3020.0,5,Yes,8.4,2.7,4.0,2,1.0,3,Yes
10176,38,Sales,Non-Travel,3.2,4,Married,5020.0,3,No,15.3,13.0,1.0,4,2.0,3,Yes
10246,23,Sales,Travel_Rarely,1.7,4,Married,2750.0,4,No,5.2,3.7,3.0,1,1.0,3,No
10846,20,Sales,Travel_Rarely,5.0,5,Single,1920.0,3,No,0.0,0.8,,4,2.0,3,No
10683,58,Sales,Travel_Rarely,10.1,5,Single,,4,Yes,28.2,18.9,4.0,4,4.0,3,No
10771,46,Sales,Travel_Frequently,7.2,4,Divorced,6700.0,3,No,26.4,16.6,,4,3.0,3,No
10969,56,Sales,Non-Travel,5.8,4,Married,7510.0,4,Yes,32.0,16.1,3.0,4,1.0,3,No
10155,37,R&D,Travel_Frequently,3.1,5,Divorced,4740.0,4,No,15.0,9.6,4.0,3,,2,No
10288,42,Sales,Travel_Rarely,22.1,4,Married,4350.0,2,Yes,16.5,14.9,2.0,2,4.0,3,No
10618,30,R&D,Non-Travel,17.7,4,Married,4190.0,1,No,9.2,7.3,3.0,4,4.0,2,No
10570,42,Sales,Travel_Rarely,7.1,1,Married,5140.0,3,No,16.0,5.9,2.0,4,2.0,3,No
10760,49,R&D,Travel_Rarely,23.9,3,Married,6020.0,4,Yes,26.7,12.3,3.0,1,2.0,3,No
10018,25,Sales,Non-Travel,7.7,1,Divorced,2930.0,1,Yes,2.3,2.0,4.0,2,1.0,1,Yes
10128,50,Sales,Travel_Rarely,10.9,5,Single,5300.0,3,No,20.4,14.2,1.0,4,1.0,4,No
10323,44,R&D,Non-Travel,2.1,3,Divorced,,3,No,13.6,8.2,2.0,1,4.0,3,No
10256,25,R&D,Non-Travel,28.1,5,Single,3520.0,3,Yes,3.6,3.3,1.0,3,3.0,3,Yes
10689,37,R&D,Travel_Rarely,27.1,5,Married,3900.0,5,No,10.6,4.7,1.0,4,1.0,3,No
10985,43,R&D,Travel_Frequently,9.5,3,Divorced,5390.0,3,No,20.9,16.9,3.0,4,2.0,3,No
10191,47,R&D,Travel_Rarely,6.1,1,Married,4790.0,0,No,18.5,16.6,2.0,1,4.0,4,No
10116,42,HR,Travel_Rarely,16.5,1,Married,4890.0,5,No,17.8,7.2,1.0,1,2.0,3,No
10632,33,Sales,Travel_Frequently,8.2,3,Married,28976.27529078411,4,No,11.4,4.1,1.0,2,2.0,4,No
10607,32,Sales,Travel_Rarely,14.6,1,Married,3710.0,3,No,9.2,4.5,1.0,3,1.0,3,No
10181,57,R&D,Non-Travel,3.1,3,Married,5680.0,0,No,21.0,18.1,1.0,1,4.0,3,No
10302,53,R&D,Travel_Rarely,12.3,5,Single,5840.0,0,No,22.8,22.3,3.0,4,4.0,2,No
10941,47,R&D,Travel_Rarely,4.9,3,Married,5130.0,3,No,18.1,11.8,3.0,1,1.0,3,No
10729,39,R&D,Travel_Frequently,21.0,5,Married,4670.0,3,No,21.5,17.7,4.0,1,2.0,2,No
10740,55,R&D,Travel_Frequently,12.2,2,Married,5570.0,2,Yes,21.7,17.1,3.0,3,1.0,4,No
10974,38,Sales,Travel_Rarely,16.6,3,Single,4380.0,3,No,14.5,9.2,3.0,1,4.0,4,No
10788,47,Sales,Travel_Frequently,1.6,3,Single,5480.0,5,No,18.6,10.2,4.0,3,4.0,3,No
10518,22,Sales,Non-Travel,14.5,3,Single,2590.0,2,No,2.2,0.9,3.0,1,2.0,3,No
10412,29,Sales,Travel_Frequently,1.8,4,Divorced,2840.0,3,Yes,7.7,5.4,1.0,1,1.0,4,Yes
10046,58,R&D,Travel_Frequently,7.2,4,Married,6700.0,1,No,30.4,23.5,2.0,1,2.0,4,No
10927,41,HR,Travel_Frequently,18.8,3,Divorced,3240.0,4,Yes,10.9,4.4,3.0,4,4.0,3,Yes
10158,42,Sales,Travel_Rarely,10.6,1,Married,4400.0,3,No,13.2,9.8,3.0,4,1.0,2,No
10761,27,Sales,Travel_Frequently,5.0,1,Married,2430.0,2,No,4.5,3.2,1.0,3,2.0,2,Yes
10172,23,R&D,Travel_Rarely,32.1,2,Single,2610.0,4,No,1.2,0.8,3.0,1,3.0,3,Yes
10017,40,R&D,Travel_Frequently,12.6,3,Married,4830.0,5,No,17.7,5.8,4.0,4,3.0,4,No
10512,49,Sales,Travel_Rarely,1.6,5,Single,6130.0,4,No,23.9,9.6,3.0,1,4.0,3,No
10049,47,R&D,Travel_Frequently,8.8,2,Single,6750.0,2,No,27.4,25.0,3.0,2,3.0,3,No
10992,41,R&D,Non-Travel,12.8,5,Married,5150.0,3,No,18.9,11.1,1.0,2,1.0,3,No
10858,22,Sales,Travel_Frequently,17.2,1,Married,2340.0,24,Yes,2.2,1.7,1.0,2,2.0,3,Yes
10516,24,Sales,Travel_Rarely,6.8,3,Single,,4,No,3.8,1.5,1.0,2,4.0,3,Yes
10912,27,R&D,Travel_Frequently,4.5,1,Married,3100.0,1,Yes,6.6,4.7,1.0,1,2.0,3,Yes
10481,31,HR,Travel_Frequently,11.4,2,Married,2730.0,2,No,9.0,9.0,4.0,2,3.0,4,No
10284,39,Sales,Travel_Frequently,19.7,5,Single,3460.0,2,No,14.0,8.4,4.0,4,2.0,3,No
10735,28,R&D,Travel_Rarely,1.0,1,Single,3120.0,2,No,5.7,6.0,1.0,2,4.0,3,Yes
10670,25,R&D,Travel_Frequently,23.5,1,Divorced,2830.0,3,Yes,4.8,4.9,2.0,3,4.0,4,Yes
10226,32,R&D,Travel_Rarely,21.1,5,Single,3310.0,3,No,8.4,5.6,1.0,1,1.0,2,No
10027,36,R&D,Travel_Rarely,8.6,2,Married,4840.0,3,No,17.1,6.3,1.0,2,1.0,3,No
10799,32,R&D,Travel_Frequently,12.1,5,Married,4810.0,2,Yes,12.3,10.9,1.0,3,3.0,4,No
10438,57,R&D,Travel_Rarely,2.1,3,Married,6180.0,4,No,24.7,10.1,2.0,4,4.0,3,No
10970,21,R&D,Non-Travel,6.4,2,Single,2420.0,5,No,3.4,0.7,3.0,3,4.0,3,Yes
10365,24,Sales,Non-Travel,10.4,5,Married,1790.0,7,No,1.2,0.4,2.0,1,2.0,2,Yes
10230,27,R&D,Travel_Frequently,10.0,2,Married,3440.0,3,No,7.0,5.5,2.0,2,2.0,4,Yes
10038,53,Sales,Travel_Rarely,1.1,3,Single,4890.0,3,No,20.2,12.5,3.0,2,4.0,3,No
10986,46,Sales,Travel_Rarely,1.7,2,Single,5480.0,2,No,20.0,15.9,4.0,1,2.0,4,No
10375,55,R&D,Travel_Frequently,9.6,2,Single,6350.0,2,Yes,31.9,30.1,3.0,3,2.0,2,No
10470,57,R&D,Non-Travel,14.4,2,Married,6690.0,3,No,26.4,12.1,4.0,4,2.0,4,No
10988,32,R&D,Travel_Rarely,11.4,5,Married,3910.0,2,No,8.8,7.1,2.0,3,3.0,3,Yes
10868,53,Sales,Travel_Frequently,19.0,5,Single,5800.0,5,No,23.8,17.0,3.0,4,3.0,3,No
10909,34,Sales,Non-Travel,10.2,1,Married,4230.0,3,No,11.9,7.5,1.0,4,4.0,1,No
10742,50,R&D,Travel_Frequently,8.9,1,Married,5930.0,2,No,21.6,19.3,4.0,1,4.0,3,No
10195,58,R&D,Travel_Frequently,8.3,5,Single,7640.0,3,No,36.3,19.3,2.0,4,2.0,4,No
10935,37,HR,Travel_Rarely,5.7,3,Married,3400.0,2,No,10.3,8.5,3.0,4,2.0,2,No
10882,54,HR,Travel_Rarely,8.7,4,Single,5560.0,3,Yes,20.6,13.0,4.0,1,3.0,3,No
10504,54,Sales,Non-Travel,1.1,3,Single,5300.0,5,No,22.1,14.8,,2,,3,No
10990,51,HR,Travel_Rarely,5.7,1,Single,6390.0,3,No,25.7,18.2,2.0,1,4.0,3,No
10848,22,R&D,Travel_Rarely,1.1,5,Single,2330.0,3,No,1.5,1.0,1.0,2,3.0,3,Yes
10580,24,Sales,Non-Travel,3.0,5,Married,2630.0,2,No,3.4,3.3,2.0,4,2.0,2,No
10989,29,R&D,Non-Travel,13.8,5,Divorced,4080.0,3,No,9.8,5.2,2.0,4,1.0,3,No
10163,36,R&D,Travel_Rarely,13.0,2,Single,3860.0,2,No,11.9,9.3,,2,1.0,4,Yes
10718,39,R&D,Travel_Rarely,18.4,5,Single,5130.0,3,No,16.4,11.4,4.0,2,1.0,2,No
10153,56,HR,Travel_Rarely,15.9,4,Divorced,7010.0,1,No,31.2,28.6,3.0,3,1.0,3,No
10697,48,Sales,Travel_Frequently,9.2,2,Divorced,,2,Yes,19.8,11.6,2.0,1,1.0,3,No
10716,51,R&D,Travel_Frequently,14.0,1,Married,5940.0,2,No,25.1,15.1,3.0,2,1.0,2,No
10929,36,R&D,Non-Travel,38.4,3,Single,4260.0,4,No,16.3,8.6,1.0,2,2.0,3,No
10112,51,R&D,Travel_Rarely,10.2,5,Married,6250.0,3,No,26.4,14.8,1.0,1,2.0,4,No
10227,52,R&D,Travel_Frequently,8.1,3,Single,5550.0,0,Yes,21.5,19.2,4.0,4,1.0,4,No
10704,26,Sales,Travel_Rarely,3.6,1,Married,3440.0,3,Yes,6.3,4.5,1.0,4,,3,No
10104,20,HR,Travel_Rarely,5.9,2,Single,1950.0,5,Yes,0.0,0.0,3.0,1,4.0,3,No
10422,47,R&D,Travel_Frequently,3.6,1,Married,6310.0,1,Yes,27.5,20.4,2.0,2,2.0,4,Yes
10420,40,R&D,Travel_Frequently,7.3,2,Married,4860.0,5,No,14.0,2.4,2.0,4,1.0,4,No
10849,52,R&D,Travel_Frequently,11.0,4,Married,6730.0,1,No,26.5,23.4,3.0,3,1.0,3,No
10587,47,R&D,Travel_Frequently,7.9,1,Single,5790.0,3,No,25.4,20.1,1.0,1,2.0,3,No
10797,58,Sales,Travel_Rarely,28.1,4,Single,6670.0,1,No,24.7,24.4,1.0,3,1.0,3,No
10673,45,Sales,Travel_Rarely,12.8,2,Married,4310.0,4,No,17.0,11.4,3.0,1,2.0,3,No
10120,24,R&D,Travel_Rarely,34.6,4,Married,3060.0,1,No,3.0,2.4,4.0,3,4.0,3,No
10054,38,Sales,Travel_Rarely,16.8,2,Married,4410.0,1,No,14.3,11.0,1.0,4,3.0,4,No
10152,31,Sales,Travel_Frequently,2.8,4,Married,12268.663864966278,5,Yes,10.2,5.3,1.0,4,2.0,2,Yes
10404,58,R&D,Travel_Frequently,21.8,3,Married,6860.0,2,Yes,31.7,29.3,2.0,3,4.0,3,No
10964,28,Sales,Travel_Rarely,4.4,3,Single,2500.0,3,No,5.2,5.0,3.0,1,1.0,3,Yes
10208,58,R&D,Travel_Rarely,13.0,4,Single,8020.0,2,No,34.7,21.8,1.0,3,2.0,3,No
10659,22,Sales,Travel_Rarely,3.3,1,Single,2120.0,3,Yes,1.9,1.7,2.0,3,4.0,3,Yes
10884,26,R&D,Non-Travel,5.9,4,Single,2810.0,1,No,5.7,4.2,3.0,2,1.0,3,No
10779,30,Sales,Travel_Rarely,7.8,4,Single,3370.0,6,No,8.1,1.3,,3,1.0,3,Yes
10009,28,R&D,Travel_Rarely,12.1,4,Divorced,2880.0,4,No,4.2,1.9,1.0,2,2.0,3,Yes
10825,44,Sales,Travel_Rarely,6.8,4,Single,4610.0,4,No,18.3,9.9,1.0,1,,2,No
10037,54,R&D,Travel_Rarely,4.9,4,Married,6440.0,2,Yes,28.0,23.9,1.0,2,4.0,3,No
10453,39,Sales,Travel_Rarely,7.6,4,Single,4170.0,5,No,14.1,5.2,4.0,2,2.0,3,No
10652,46,R&D,Travel_Rarely,13.0,1,Single,5210.0,3,No,25.5,11.1,,1,3.0,3,No
10254,33,Sales,Travel_Rarely,8.3,3,Married,3680.0,0,No,10.1,8.8,1.0,1,1.0,2,Yes
10304,55,HR,Travel_Rarely,21.5,1,Married,6530.0,3,Yes,27.7,15.9,3.0,3,2.0,4,No
10763,57,Sales,Travel_Rarely,10.2,1,Married,6200.0,2,Yes,27.1,16.9,3.0,1,2.0,3,No
10572,36,Sales,Travel_Frequently,13.8,4,Married,4540.0,2,Yes,12.8,6.3,2.0,4,1.0,2,No
10624,36,Sales,Travel_Rarely,10.5,2,Single,3250.0,4,No,11.0,5.2,4.0,3,4.0,3,No
10859,46,R&D,Non-Travel,11.1,3,Married,7060.0,2,No,26.1,21.0,4.0,4,1.0,3,No
